time,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,willRain
2017-09-15,15.9,10.0,20.6,0.0,0.0,313.1,24.1,1012.6,0.0
2017-09-17,15.4,10.0,26.1,0.0,0.0,148.0,14.8,1012.9,0.0
2017-09-24,9.9,2.2,19.4,0.0,0.0,308.8,12.6,1016.4,0.0
2017-09-30,17.2,10.0,19.4,0.8,0.0,282.3,16.6,1012.9,1.0
2017-10-01,10.9,4.4,16.1,0.0,0.0,277.5,12.2,1015.1,0.0
2017-10-02,7.2,1.1,15.6,0.0,0.0,282.1,7.6,1015.6,0.0
2017-10-10,11.4,5.0,20.6,0.0,0.0,150.3,22.0,1015.4,0.0
2017-10-20,12.4,3.9,17.2,5.3,0.0,276.0,19.1,1006.2,1.0
2017-11-05,3.1,0.0,7.2,3.6,0.0,128.8,16.2,1014.1,1.0
2017-11-08,3.2,-1.0,9.4,0.0,0.0,119.2,19.4,1020.3,0.0
2017-11-15,5.3,1.7,10.0,3.3,0.0,110.4,21.6,1013.5,1.0
2017-11-18,2.3,-1.0,8.3,0.0,0.0,137.8,16.9,1029.1,0.0
2017-11-19,2.8,-2.1,9.4,0.0,0.0,98.4,10.8,1021.2,0.0
2017-11-20,6.7,3.3,9.4,2.5,0.0,114.5,19.1,1015.0,1.0
2017-11-24,11.6,3.9,12.8,6.6,0.0,279.6,10.4,1018.5,1.0
2017-11-27,10.5,-0.5,15.6,0.0,0.0,298.9,18.7,1013.4,0.0
2017-11-28,2.9,-2.1,9.4,0.0,0.0,149.8,17.3,1022.5,0.0
2017-12-15,-2.9,-3.2,-1.6,1.3,0.0,144.5,11.9,1027.8,1.0
2017-12-19,2.9,-1.6,11.1,0.0,0.0,128.7,19.8,1014.4,0.0
2018-01-23,1.5,-1.6,6.1,0.0,0.0,135.8,16.2,1025.7,0.0
2018-01-24,5.9,4.4,9.4,0.0,0.0,143.3,21.6,1014.2,0.0
2018-01-27,2.5,1.1,5.0,0.5,0.0,125.3,18.0,1026.7,1.0
2018-01-30,10.0,2.8,15.0,0.0,0.0,106.9,19.8,1016.8,0.0
2018-02-07,6.4,0.6,14.4,0.0,0.0,112.4,11.2,1029.8,0.0
2018-02-12,1.2,-3.8,7.8,0.0,0.0,292.0,12.6,1014.6,0.0
2018-02-17,3.2,-0.5,11.7,0.0,0.0,130.4,19.8,1015.2,0.0
2018-02-25,-3.5,-10.5,2.2,0.3,100.0,131.6,17.6,1020.2,1.0
2018-02-26,0.9,-5.5,3.9,0.0,80.0,298.5,19.8,1014.0,0.0
2018-02-28,-2.1,-4.9,3.9,0.0,50.0,130.8,22.0,1019.1,0.0
2018-03-01,2.9,0.0,8.3,2.3,30.0,125.0,33.1,1008.5,1.0
2018-03-06,2.9,-2.1,10.6,0.0,0.0,127.1,18.4,1027.1,0.0
2018-03-07,3.4,-3.2,13.3,0.0,0.0,137.5,12.2,1022.5,0.0
2018-03-12,8.7,2.8,17.2,0.0,0.0,138.1,14.4,1022.5,0.0
2018-03-13,10.7,3.3,20.6,2.5,0.0,147.7,28.4,1012.5,1.0
2018-03-14,10.6,3.3,12.8,13.7,0.0,107.9,10.8,1007.5,1.0
2018-03-16,5.1,2.2,9.4,0.3,0.0,125.6,21.2,1007.9,1.0
2018-03-19,5.2,0.6,11.7,0.0,0.0,130.8,11.2,1021.3,0.0
2018-03-21,9.9,5.6,16.7,3.8,0.0,130.4,27.0,1010.2,1.0
2018-03-22,11.8,5.0,15.0,10.9,0.0,120.7,20.5,1005.6,1.0
2018-03-28,9.2,3.3,15.0,0.0,0.0,289.7,16.9,1022.3,0.0
2018-04-02,8.2,-1.0,12.8,0.8,0.0,319.8,27.4,1011.0,1.0
2018-04-03,3.7,-1.6,11.7,0.0,0.0,142.9,17.6,1020.4,0.0
2018-04-07,12.7,10.0,18.3,7.1,0.0,127.7,23.0,1004.2,1.0
2018-04-12,9.1,0.6,11.1,4.8,0.0,304.7,23.8,1009.1,1.0
2018-04-15,13.3,7.8,20.6,0.0,0.0,147.5,18.0,1007.5,0.0
2018-04-19,12.3,5.6,20.0,0.0,0.0,315.9,18.4,1012.4,0.0
2018-04-22,12.2,4.4,18.3,0.0,0.0,298.8,19.1,1018.3,0.0
2018-04-23,10.8,2.8,18.3,0.0,0.0,304.6,18.7,1021.7,0.0
2018-04-27,19.5,10.0,32.2,0.0,0.0,84.3,15.5,1007.0,0.0
2018-04-29,11.3,6.1,15.6,0.0,0.0,313.4,16.9,1010.9,0.0
2018-04-30,9.3,3.3,16.7,0.5,0.0,315.9,18.4,1013.3,1.0
2018-05-01,10.1,3.3,18.3,0.0,0.0,279.1,14.4,1010.5,0.0
2018-05-10,16.0,8.9,20.6,0.0,0.0,314.9,17.3,1011.6,0.0
2018-05-15,19.0,13.3,25.6,4.8,0.0,126.8,15.8,1011.8,1.0
2018-06-03,23.1,14.4,33.3,0.0,0.0,134.9,15.5,1012.8,0.0
2018-06-05,20.6,11.7,28.3,0.0,0.0,318.5,11.9,1009.5,0.0
2018-06-14,21.0,12.2,24.4,0.0,0.0,326.3,19.8,1009.5,0.0
2018-06-17,15.3,10.6,17.2,3.3,0.0,252.8,12.6,1008.7,1.0
2018-06-23,22.6,15.0,26.7,0.0,0.0,300.0,21.6,1012.0,0.0
2018-06-25,26.0,18.3,34.4,0.0,0.0,51.0,19.8,1008.3,0.0
2018-06-26,21.9,13.3,28.3,0.0,0.0,310.8,17.6,1013.8,0.0
2018-06-28,23.8,16.1,27.8,0.0,0.0,311.0,22.7,1007.1,0.0
2018-06-29,19.6,12.2,26.1,0.0,0.0,308.8,17.3,1014.6,0.0
2018-07-03,18.1,10.0,23.9,0.0,0.0,264.0,16.9,1014.5,0.0
2018-07-14,28.8,18.9,37.8,0.0,0.0,268.9,13.7,1012.8,0.0
2018-07-21,25.8,15.0,36.1,0.0,0.0,293.1,10.8,1011.3,0.0
2018-07-22,25.6,15.6,33.9,0.0,0.0,288.6,12.2,1017.1,0.0
2018-07-23,27.2,16.1,37.8,0.0,0.0,205.2,8.3,1016.0,0.0
2018-07-24,30.6,21.7,38.9,0.0,0.0,223.1,11.2,1013.8,0.0
2018-07-25,30.4,20.6,38.3,0.0,0.0,260.8,11.2,1014.9,0.0
2018-07-27,28.7,18.9,37.8,0.0,0.0,221.5,11.2,1011.3,0.0
2018-07-29,28.1,17.2,36.7,0.0,0.0,237.2,8.3,1014.2,0.0
2018-07-30,29.2,21.1,37.8,0.0,0.0,159.5,10.1,1014.2,0.0
2018-07-31,30.3,24.4,36.7,0.0,0.0,150.8,10.8,1010.8,0.0
2018-08-01,29.8,21.7,37.8,0.0,0.0,213.6,11.2,1009.3,0.0
2018-08-02,28.0,18.9,35.6,0.0,0.0,282.1,9.7,1009.0,0.0
2018-08-03,25.2,16.1,31.1,0.0,0.0,307.0,13.7,1010.9,0.0
2018-08-04,22.9,13.3,30.6,0.0,0.0,277.7,10.4,1011.3,0.0
2018-08-06,25.4,17.2,33.9,0.0,0.0,212.2,10.4,1015.6,0.0
2018-08-08,28.7,19.4,38.9,0.0,0.0,168.4,10.4,1012.1,0.0
2018-08-09,30.4,20.6,41.1,0.0,0.0,163.5,9.0,1012.2,0.0
2018-08-10,32.6,23.9,43.3,0.0,0.0,151.2,11.2,1009.6,0.0
2018-08-11,31.1,21.7,40.0,0.0,0.0,12.5,9.0,1008.7,0.0
2018-08-12,25.7,17.2,31.1,0.0,0.0,305.0,15.1,1013.3,0.0
2018-08-13,23.4,13.9,34.4,0.0,0.0,266.9,11.2,1012.4,0.0
2018-08-14,24.7,15.0,35.0,0.0,0.0,242.9,8.6,1010.9,0.0
2018-08-15,26.4,17.2,36.7,0.0,0.0,221.8,10.8,1010.0,0.0
2018-08-16,28.6,21.7,37.2,0.0,0.0,212.2,10.8,1012.2,0.0
2018-08-17,28.4,22.2,34.4,0.0,0.0,23.3,11.2,1014.6,0.0
2018-08-18,25.2,15.6,32.8,0.0,0.0,279.1,10.4,1017.1,0.0
2018-08-19,25.9,18.3,36.1,0.0,0.0,156.5,15.1,1013.2,0.0
2018-08-20,25.4,16.7,32.2,0.0,0.0,268.8,14.8,1009.5,0.0
2018-08-21,20.8,12.8,27.2,0.0,0.0,263.4,9.0,1014.6,0.0
2018-08-22,21.9,15.0,30.0,0.0,0.0,145.5,7.6,1013.2,0.0
2018-08-23,23.2,15.0,31.7,0.0,0.0,114.2,8.6,1011.5,0.0
2018-08-24,22.9,15.0,28.9,0.0,0.0,295.4,10.8,1009.7,0.0
2018-08-25,20.3,11.1,30.0,0.0,0.0,284.7,10.1,1011.1,0.0
2018-08-26,21.1,13.3,23.3,0.0,0.0,314.5,12.6,1010.8,0.0
2018-08-27,17.9,11.1,22.8,0.3,0.0,301.6,14.8,1012.4,1.0
2018-08-28,16.2,7.8,25.6,0.0,0.0,213.9,7.9,1017.7,0.0
2018-08-29,20.1,12.2,31.1,0.0,0.0,112.9,9.4,1012.8,0.0
2018-08-30,24.2,16.7,30.6,0.0,0.0,1.5,14.0,1009.3,0.0
2018-08-31,21.4,14.4,26.7,0.0,0.0,299.6,13.0,1013.5,0.0
2018-09-01,19.1,11.1,27.8,0.0,0.0,255.5,11.5,1013.4,0.0
2018-09-02,20.3,12.2,29.4,0.0,0.0,234.1,10.1,1013.3,0.0
2018-09-03,21.5,12.8,31.7,0.0,0.0,272.3,11.2,1012.3,0.0
2018-09-04,21.4,12.2,31.1,0.0,0.0,245.1,8.6,1012.5,0.0
2018-09-05,23.8,13.3,35.6,0.0,0.0,132.5,10.1,1012.7,0.0
2018-09-06,26.3,18.3,35.0,0.0,0.0,146.7,13.0,1013.7,0.0
2018-09-07,25.9,16.1,32.2,0.0,0.0,67.5,6.8,1014.2,0.0
2018-09-08,24.3,17.2,29.4,0.0,0.0,289.8,13.3,1011.5,0.0
2018-09-09,20.5,11.1,28.9,0.0,0.0,209.5,9.0,1012.4,0.0
2018-09-10,20.9,11.7,28.3,0.0,0.0,347.7,11.2,1010.1,0.0
2018-09-11,17.9,10.6,22.8,0.0,0.0,297.2,13.3,1010.0,0.0
2018-09-12,15.8,8.9,21.7,0.0,0.0,300.9,12.6,1009.3,0.0
2018-09-13,16.8,11.7,22.8,0.0,0.0,238.0,10.1,1011.2,0.0
2018-09-14,17.7,9.4,28.3,0.0,0.0,114.7,10.4,1012.1,0.0
2018-09-15,18.8,14.4,25.0,0.0,0.0,137.2,11.2,1008.2,0.0
2018-09-16,17.8,10.0,24.4,0.0,0.0,8.4,11.2,1012.3,0.0
2018-09-17,16.2,8.3,25.6,0.0,0.0,224.3,7.2,1013.5,0.0
2018-09-18,15.5,6.7,26.1,0.0,0.0,276.0,7.2,1011.1,0.0
2018-09-19,16.3,7.2,23.3,0.0,0.0,287.3,9.4,1011.3,0.0
2018-09-20,15.0,6.7,22.8,0.0,0.0,287.1,11.2,1016.8,0.0
2018-09-21,16.9,9.4,28.3,0.0,0.0,128.1,9.4,1016.7,0.0
2018-09-22,21.1,12.8,28.3,0.0,0.0,6.1,10.4,1011.8,0.0
2018-09-23,17.1,8.9,21.1,0.0,0.0,310.1,13.7,1013.2,0.0
2018-09-24,12.2,3.3,20.6,0.0,0.0,280.3,13.3,1018.0,0.0
2018-09-25,13.4,5.0,20.6,0.0,0.0,182.7,7.6,1022.9,0.0
2018-09-26,14.2,6.7,23.9,0.0,0.0,110.9,10.1,1022.3,0.0
2018-09-27,17.1,8.9,27.8,0.0,0.0,89.9,8.3,1016.1,0.0
2018-09-28,19.1,11.1,26.7,0.0,0.0,146.0,9.0,1009.7,0.0
2018-09-29,18.2,11.1,27.2,0.0,0.0,182.2,6.1,1005.1,0.0
2018-09-30,18.6,12.8,22.2,0.0,0.0,147.7,10.1,1008.7,0.0
2018-10-01,15.7,10.6,21.7,0.0,0.0,121.9,13.0,1011.6,0.0
2018-10-02,17.9,13.9,23.9,0.0,0.0,102.5,7.9,1008.0,0.0
2018-10-03,17.7,11.7,22.8,0.3,0.0,290.0,9.4,1010.6,1.0
2018-10-04,13.7,6.1,15.6,8.4,0.0,332.8,10.8,1010.8,1.0
2018-10-05,8.8,3.9,16.7,0.3,0.0,99.1,7.2,1017.8,1.0
2018-10-06,11.3,7.8,14.4,2.0,0.0,267.3,13.7,1013.1,1.0
2018-10-07,9.9,3.9,16.7,0.0,0.0,308.8,19.4,1016.5,0.0
2018-10-08,9.4,2.2,16.1,0.0,0.0,277.9,7.9,1013.9,0.0
2018-10-09,10.5,6.1,12.2,24.1,0.0,168.5,14.8,1008.7,1.0
2018-10-10,7.7,3.3,12.2,0.0,0.0,306.2,5.4,1013.5,0.0
2018-10-12,8.9,3.3,17.2,0.0,0.0,103.3,7.9,1019.1,0.0
2018-10-13,9.6,2.2,15.6,0.0,0.0,301.7,20.5,1016.1,0.0
2018-10-14,6.4,-2.1,12.2,0.0,0.0,225.7,8.6,1028.1,0.0
2018-10-15,5.9,0.0,13.9,0.0,0.0,157.6,9.7,1030.5,0.0
2018-10-16,8.7,3.3,17.2,0.0,0.0,149.0,8.6,1028.5,0.0
2018-10-17,10.1,2.8,18.3,0.0,0.0,165.4,6.1,1025.3,0.0
2018-10-18,11.2,5.6,19.4,0.0,0.0,136.7,9.4,1022.6,0.0
2018-10-19,12.6,5.0,20.6,0.0,0.0,153.1,8.6,1026.1,0.0
2018-10-20,13.1,6.1,22.2,0.0,0.0,145.8,8.3,1023.2,0.0
2018-10-21,12.9,6.7,20.6,0.0,0.0,162.0,5.8,1017.1,0.0
2018-10-22,13.8,8.3,22.8,0.0,0.0,137.0,9.7,1014.9,0.0
2018-10-23,15.9,10.0,20.6,0.0,0.0,136.7,13.7,1014.3,0.0
2018-10-24,14.6,8.9,19.4,0.0,0.0,118.1,11.2,1015.7,0.0
2018-10-25,12.2,5.0,17.8,0.0,0.0,88.8,6.1,1021.6,0.0
2018-10-26,15.1,10.6,21.7,0.3,0.0,91.3,7.9,1019.6,1.0
2018-10-27,13.2,6.7,19.4,0.0,0.0,92.3,7.6,1017.7,0.0
2018-10-28,14.4,9.4,19.4,0.0,0.0,105.1,13.7,1013.8,0.0
2018-10-29,10.3,4.4,13.9,0.3,0.0,311.7,9.4,1019.8,1.0
2018-10-30,6.0,0.0,12.2,0.0,0.0,310.9,9.0,1025.3,0.0
2018-10-31,6.2,2.8,9.4,0.3,0.0,127.9,9.4,1023.5,1.0
2018-11-01,8.9,5.6,15.6,0.0,0.0,328.8,4.3,1022.7,0.0
2018-11-02,10.6,6.1,15.6,0.5,0.0,35.9,11.9,1019.6,1.0
2018-11-03,8.0,1.1,12.8,0.0,0.0,338.0,9.4,1024.5,0.0
2018-11-04,10.6,5.6,15.6,0.3,0.0,134.4,12.6,1014.6,1.0
2018-11-05,6.6,-0.5,11.7,0.0,0.0,315.0,6.5,1017.4,0.0
2018-11-06,5.6,1.1,11.1,0.0,0.0,64.6,9.0,1021.1,0.0
2018-11-07,3.4,-1.0,9.4,0.0,0.0,288.3,10.1,1024.3,0.0
2018-11-09,1.6,-3.8,9.4,0.0,0.0,137.8,10.8,1029.1,0.0
2018-11-10,2.9,-3.2,10.6,0.0,0.0,292.9,14.8,1022.5,0.0
2018-11-11,0.8,-6.6,6.7,0.0,0.0,227.6,10.1,1030.8,0.0
2018-11-12,1.1,-3.2,8.3,0.0,0.0,141.3,10.4,1038.2,0.0
2018-11-13,1.8,-3.8,10.0,0.0,0.0,144.2,4.7,1037.9,0.0
2018-11-14,2.1,-3.8,8.9,0.0,0.0,180.8,5.8,1032.6,0.0
2018-11-15,2.8,-2.1,11.7,0.0,0.0,178.4,4.7,1028.0,0.0
2018-11-16,3.7,-2.1,11.7,0.0,0.0,292.7,7.6,1021.8,0.0
2018-11-17,5.1,-1.6,9.4,0.0,0.0,238.4,6.1,1024.1,0.0
2018-11-18,2.1,-3.8,8.9,0.0,0.0,157.7,7.9,1027.6,0.0
2018-11-19,1.0,-4.3,7.8,0.0,0.0,151.3,7.6,1028.5,0.0
2018-11-20,1.3,-3.8,8.3,0.0,0.0,155.2,6.5,1024.5,0.0
2018-11-21,0.7,-4.3,6.1,0.0,0.0,140.5,6.5,1019.8,0.0
2018-11-22,5.3,0.6,13.3,1.8,0.0,130.9,16.2,1012.2,1.0
2018-11-23,4.8,0.6,7.2,4.6,0.0,124.9,17.3,1011.1,1.0
2018-11-24,4.6,-1.6,7.2,0.5,0.0,311.0,13.7,1017.3,1.0
2018-11-25,1.6,-2.7,7.8,0.0,0.0,134.7,10.1,1027.8,0.0
2018-11-26,1.0,-3.2,6.7,0.0,0.0,138.4,6.8,1028.4,0.0
2018-11-27,4.2,1.1,8.3,3.3,0.0,122.9,16.2,1018.1,1.0
2018-11-28,4.3,0.6,8.9,0.3,0.0,114.5,4.3,1011.9,1.0
2018-11-29,2.1,-1.0,4.4,0.0,0.0,151.0,6.5,1005.3,0.0
2018-11-30,3.1,0.6,5.6,9.1,0.0,298.5,9.0,1007.7,1.0
2018-12-01,2.2,0.0,4.4,7.6,0.0,144.3,14.8,1009.7,1.0
2018-12-02,0.6,-2.1,1.1,9.9,30.0,273.6,8.6,1017.4,1.0
2018-12-03,-0.9,-5.5,3.3,0.0,80.0,138.4,3.6,1027.3,0.0
2018-12-04,-4.1,-8.2,0.0,0.0,50.0,142.0,9.7,1031.7,0.0
2018-12-05,-6.9,-10.5,-2.7,0.0,50.0,162.1,9.4,1026.2,0.0
2018-12-06,-7.9,-11.6,-2.7,0.0,50.0,159.5,8.6,1028.1,0.0
2018-12-07,-6.3,-9.9,-1.6,0.0,50.0,155.9,5.4,1029.6,0.0
2018-12-08,-4.9,-8.2,-1.0,0.0,50.0,116.1,1.8,1034.1,0.0
2018-12-09,-1.0,-2.1,2.8,0.0,50.0,152.1,20.2,1033.1,0.0
2018-12-10,-0.7,-3.8,1.1,0.0,30.0,151.0,6.1,1027.8,0.0
2018-12-11,0.0,-1.0,3.9,0.0,30.0,129.7,13.7,1025.5,0.0
2018-12-12,2.6,-2.1,5.0,1.5,30.0,333.2,14.8,1023.4,1.0
2018-12-13,-0.1,-3.2,3.3,0.0,30.0,135.5,17.3,1031.1,0.0
2018-12-14,0.2,-3.2,6.7,0.3,0.0,137.5,24.8,1023.4,1.0
2018-12-15,2.9,0.0,5.6,0.0,0.0,122.2,15.8,1022.0,0.0
2018-12-16,3.8,0.0,9.4,0.0,0.0,136.9,16.2,1019.9,0.0
2018-12-17,5.4,2.8,10.0,3.6,0.0,147.2,10.4,1019.0,1.0
2018-12-18,4.8,3.3,7.2,3.8,0.0,130.9,12.6,1019.4,1.0
2018-12-19,5.6,1.1,10.0,0.0,0.0,52.1,6.8,1027.1,0.0
2018-12-20,4.5,-0.5,10.6,0.0,0.0,132.3,15.1,1019.3,0.0
2018-12-21,4.4,-1.6,5.0,0.3,0.0,311.4,11.9,1019.2,1.0
2018-12-22,-0.9,-5.5,3.3,0.0,0.0,137.2,8.6,1027.5,0.0
2018-12-23,1.3,0.0,3.3,1.3,0.0,126.9,15.5,1023.1,1.0
2018-12-24,3.1,1.7,6.7,3.6,0.0,126.4,9.7,1018.1,1.0
2018-12-25,2.4,-2.1,6.7,0.0,0.0,302.4,15.1,1016.4,0.0
2018-12-26,-1.0,-5.5,3.9,0.8,0.0,256.7,6.5,1022.0,1.0
2018-12-27,-0.2,-2.7,2.8,0.3,0.0,301.2,16.9,1020.9,1.0
2018-12-28,-2.1,-4.9,1.1,0.0,0.0,312.9,12.2,1027.6,0.0
2018-12-29,-1.1,-2.1,2.2,0.8,0.0,123.0,11.2,1027.7,1.0
2018-12-30,1.6,-1.0,5.0,2.0,0.0,318.9,17.3,1018.0,1.0
2018-12-31,-0.5,-7.1,2.8,0.0,0.0,316.8,17.3,1024.5,0.0
2019-01-01,-5.2,-9.9,-1.0,0.0,0.0,145.1,10.1,1030.5,0.0
2019-01-02,-4.7,-7.7,0.0,0.0,0.0,142.0,14.8,1031.7,0.0
2019-01-03,-3.5,-7.7,3.3,0.0,0.0,130.0,8.3,1028.4,0.0
2019-01-04,-0.7,-4.9,3.3,0.0,0.0,143.8,5.8,1021.0,0.0
2019-01-05,-1.7,-4.9,7.8,0.0,0.0,138.6,10.8,1011.0,0.0
2019-01-06,5.3,1.7,8.3,0.0,0.0,135.7,16.2,1005.5,0.0
2019-01-07,2.8,-1.6,5.0,0.5,0.0,328.5,10.4,1018.3,1.0
2019-01-08,0.8,-2.7,7.8,0.0,0.0,137.5,17.3,1025.9,0.0
2019-01-09,5.1,2.2,10.0,0.0,0.0,142.1,18.0,1017.3,0.0
2019-01-10,6.4,0.6,11.1,0.3,0.0,138.5,9.4,1021.9,1.0
2019-01-11,3.2,-2.7,8.9,0.0,0.0,138.6,12.2,1024.4,0.0
2019-01-12,0.8,-4.3,5.6,0.0,0.0,152.7,10.1,1025.8,0.0
2019-01-13,-1.6,-5.5,2.8,0.0,0.0,171.6,7.9,1028.7,0.0
2019-01-14,-3.3,-7.1,2.2,0.0,0.0,158.2,7.2,1027.4,0.0
2019-01-15,-2.1,-4.3,3.9,1.8,0.0,145.2,2.9,1020.4,1.0
2019-01-16,-0.1,-4.9,7.2,2.5,0.0,144.5,9.4,1016.0,1.0
2019-01-17,7.2,3.9,11.1,0.3,0.0,138.6,20.5,1008.6,1.0
2019-01-18,5.6,2.8,7.2,1.3,0.0,9.1,11.2,1023.8,1.0
2019-01-19,4.3,1.7,6.7,19.1,0.0,130.8,19.4,1025.0,1.0
2019-01-20,6.3,2.2,12.2,1.5,0.0,135.4,10.8,1011.8,1.0
2019-01-21,3.3,-2.1,5.6,0.0,0.0,313.8,25.2,1015.7,0.0
2019-01-22,-0.8,-4.9,3.9,0.0,0.0,270.4,7.9,1032.0,0.0
2019-01-23,1.8,-1.0,6.1,0.3,0.0,112.9,10.8,1026.4,1.0
2019-01-24,2.2,-1.6,8.3,0.0,0.0,306.7,7.6,1030.1,0.0
2019-01-25,2.2,-2.7,8.3,0.0,0.0,263.1,8.3,1029.1,0.0
2019-01-26,1.9,-3.8,10.6,0.0,0.0,85.5,5.4,1033.3,0.0
2019-01-27,3.9,-0.5,9.4,0.0,0.0,350.7,10.4,1026.5,0.0
2019-01-28,1.4,-4.3,7.2,0.0,0.0,187.9,9.7,1027.7,0.0
2019-01-29,-0.1,-4.9,6.1,0.0,0.0,144.9,6.8,1024.4,0.0
2019-01-30,-0.3,-5.5,6.1,0.0,0.0,144.1,5.8,1020.5,0.0
2019-01-31,0.6,-3.2,8.9,0.0,0.0,139.7,8.6,1019.3,0.0
2019-02-01,2.3,-3.2,13.9,0.0,0.0,134.7,6.5,1012.9,0.0
2019-02-02,4.8,2.2,10.0,12.2,0.0,122.8,10.1,1003.4,1.0
2019-02-03,6.3,3.9,10.0,11.2,0.0,138.1,12.2,996.9,1.0
2019-02-04,6.2,1.1,8.3,2.8,0.0,132.6,19.4,994.6,1.0
2019-02-05,1.3,-2.1,3.3,3.3,30.0,284.2,13.7,1003.8,1.0
2019-02-06,-1.4,-6.6,0.6,0.0,0.0,299.9,20.5,1015.8,0.0
2019-02-07,-5.6,-10.5,0.0,0.0,0.0,162.2,7.2,1029.0,0.0
2019-02-08,-4.1,-7.1,1.7,0.0,0.0,134.6,17.3,1021.9,0.0
2019-02-09,-0.4,-1.6,2.8,0.3,0.0,127.1,27.4,1007.0,1.0
2019-02-10,0.4,-2.1,3.3,1.5,30.0,206.7,11.2,1007.4,1.0
2019-02-11,-1.4,-3.8,1.7,0.3,0.0,123.8,23.0,1015.5,1.0
2019-02-12,0.9,-1.6,5.0,0.0,0.0,127.0,19.8,1017.1,0.0
2019-02-13,2.7,1.7,2.8,13.7,0.0,132.7,19.4,1005.0,1.0
2019-02-14,5.1,2.2,11.7,10.2,0.0,131.2,23.8,996.9,1.0
2019-02-15,5.1,0.0,6.1,0.0,0.0,147.5,12.2,1004.8,0.0
2019-02-16,1.4,-0.5,5.0,0.8,0.0,136.3,12.2,1010.9,1.0
2019-02-17,0.4,-2.1,2.8,0.3,0.0,247.1,8.3,1015.4,1.0
2019-02-18,-1.8,-6.0,1.7,0.0,0.0,298.7,14.0,1021.9,0.0
2019-02-19,-3.4,-8.2,0.0,0.8,0.0,289.9,9.4,1021.1,1.0
2019-02-20,-1.6,-5.5,1.7,5.6,50.0,141.7,10.1,1008.7,1.0
2019-02-22,-4.9,-12.1,1.7,0.0,80.0,157.4,7.6,1020.1,0.0
2019-02-23,-0.8,-2.1,2.8,0.0,50.0,117.2,18.0,1020.5,0.0
2019-02-24,2.2,0.6,6.1,3.3,30.0,124.6,21.2,1014.7,1.0
2019-02-25,4.8,3.3,10.0,2.0,0.0,130.5,21.6,1006.2,1.0
2019-02-26,4.1,-1.6,8.9,9.9,0.0,270.2,13.0,1011.3,1.0
2019-02-27,1.4,-0.5,10.6,10.2,50.0,138.2,11.2,1011.8,1.0
2019-02-28,5.4,-1.0,7.8,4.3,0.0,291.3,12.2,1014.5,1.0
2019-03-01,1.8,-2.7,7.8,0.0,0.0,162.4,11.9,1018.9,0.0
2019-03-02,0.9,-4.3,6.1,0.0,0.0,191.1,7.2,1018.2,0.0
2019-03-03,0.3,-4.9,6.7,0.0,0.0,161.2,5.4,1020.4,0.0
2019-03-04,2.3,-2.1,8.9,0.0,0.0,145.8,15.5,1020.9,0.0
2019-03-05,3.2,-2.1,10.6,1.8,0.0,163.7,20.5,1017.0,1.0
2019-03-06,5.6,1.7,11.7,2.0,0.0,131.4,15.5,1005.2,1.0
2019-03-07,7.4,1.7,8.9,0.0,0.0,309.1,12.6,1010.2,0.0
2019-03-08,2.4,-2.1,7.2,0.0,0.0,304.0,13.3,1010.4,0.0
2019-03-09,0.5,-4.3,4.4,0.0,0.0,145.4,11.2,1015.0,0.0
2019-03-11,2.6,-4.3,11.1,0.0,0.0,182.4,6.5,1023.1,0.0
2019-03-12,4.9,0.0,10.6,2.8,0.0,132.8,20.5,1011.1,1.0
2019-03-13,1.4,-1.6,7.2,0.0,0.0,314.6,25.9,1017.9,0.0
2019-03-14,1.4,-5.5,7.8,0.0,0.0,290.3,10.8,1030.0,0.0
2019-03-15,3.6,-2.1,12.2,0.0,0.0,113.7,6.8,1030.2,0.0
2019-03-16,6.0,-1.0,15.0,0.0,0.0,140.8,7.9,1027.5,0.0
2019-03-17,7.1,0.6,14.4,0.0,0.0,141.3,8.6,1025.4,0.0
2019-03-18,8.2,1.7,17.2,0.0,0.0,159.2,12.6,1023.2,0.0
2019-03-19,9.7,2.2,18.9,0.0,0.0,133.2,18.0,1022.7,0.0
2019-03-20,9.9,0.0,20.0,0.0,0.0,124.1,17.3,1017.4,0.0
2019-03-21,10.6,2.2,16.7,0.0,0.0,172.9,6.8,1013.8,0.0
2019-03-22,11.3,5.0,16.7,0.0,0.0,189.6,7.9,1013.3,0.0
2019-03-23,10.4,4.4,14.4,1.5,0.0,139.2,8.3,1016.2,1.0
2019-03-24,7.8,4.4,11.1,13.2,0.0,298.9,9.0,1020.1,1.0
2019-03-25,8.6,3.3,16.1,0.0,0.0,125.4,27.4,1020.1,0.0
2019-03-26,11.0,6.1,14.4,3.0,0.0,301.9,7.6,1014.9,1.0
2019-03-27,9.9,6.7,16.7,3.0,0.0,121.9,14.8,1011.4,1.0
2019-03-28,8.4,3.9,12.8,5.8,0.0,276.9,9.4,1017.6,1.0
2019-03-29,7.2,2.2,13.3,0.0,0.0,292.1,13.0,1022.7,0.0
2019-03-30,7.6,1.1,15.0,0.0,0.0,225.5,6.5,1027.0,0.0
2019-03-31,8.9,2.2,16.1,0.0,0.0,131.3,7.6,1024.2,0.0
2019-04-01,10.7,6.1,15.6,0.0,0.0,130.1,14.8,1017.2,0.0
2019-04-02,11.0,8.3,11.7,2.8,0.0,149.5,9.4,1009.8,1.0
